year,gauge,p_mm,standardised_warm_to_cool_season_rainfall_ratio,bc_q,standardised_warm_season_to_annual_rainfall_ratio,q_mm,q_na_count,CO2,drought,included_in_calibration
1984,102101A,1728.05196314,1.3277630871574617,307.4961006123392,0.07182596623397908,1044.01785707,1,64.87,FALSE,TRUE
1985,102101A,2175.34000185,-2.2916885128261826,390.9789801030369,-0.06016914812512342,1412.87438668,0,66.35000000000002,FALSE,TRUE
1986,102101A,1305.72702058,-1.051299820615708,149.90427674437666,0.006714190157942945,423.24948787,0,67.61000000000001,FALSE,TRUE
1987,102101A,1426.04960744,-1.1940737050013057,NA,7.657457158491976e-4,NA,77,69.31,FALSE,FALSE
1988,102101A,1195.10355781,1.1312568715130027,47.91936627714747,0.06808870244724174,102.35512803,2,71.69,FALSE,TRUE
1989,102101A,1691.73940204,-1.7229021472502142,273.76740083488875,-0.02470868618606148,901.97569813,1,73.19999999999999,FALSE,TRUE
1990,102101A,1427.74516096,-3.402989843933228,NA,-0.17389066652814833,NA,103,74.44999999999999,FALSE,FALSE
1991,102101A,1338.47536787,1.2579254600757563,NA,0.07052086492993337,NA,218,75.69999999999999,FALSE,FALSE
1992,102101A,1616.68917251,1.9106364891120107,NA,0.08182228796008739,NA,162,76.54000000000002,FALSE,FALSE
1993,102101A,1236.77407965,2.4461821677459996,NA,0.08979394508994143,NA,98,77.20999999999998,FALSE,FALSE
1994,102101A,1169.9391005,-1.6238297053153223,NA,-0.01946993428356636,NA,33,78.95999999999998,FALSE,FALSE
1995,102101A,1822.54409501,-1.5325769614904372,204.82811772669132,-0.014849217850524843,626.26982151,1,80.97000000000003,FALSE,TRUE
1996,102101A,2183.61944857,-0.6580447931119062,461.5130704287402,0.021461330439429216,1741.38874422,0,82.74000000000001,FALSE,TRUE
1997,102101A,1521.23673265,5.4841242612674295,NA,0.1209703847098742,NA,33,83.88,FALSE,FALSE
1998,102101A,1661.61494385,0.7074967738752935,189.23209200284657,0.05928660426135879,566.96511193,1,86.839999999999975,FALSE,TRUE
1999,102101A,2338.41945554,-1.9766726263643388,426.74810589998617,-0.03929787581464428,1577.67906429,0,88.54000000000002,FALSE,TRUE
2000,102101A,2061.2923845,0.5217005105783699,400.46945660210355,0.05506787759476883,1456.22922139,1,89.70999999999998,FALSE,TRUE
2001,102101A,1397.37251035,-0.6175280036056172,335.7868606659158,0.022858777957457166,1166.38583961,1,91.32,FALSE,TRUE
2002,102101A,983.55637466,3.02833986622671,NA,0.09738929808138852,NA,8,93.44999999999999,FALSE,FALSE
2003,102101A,1371.53896774,10.427397150820074,NA,0.14708666027319117,NA,11,95.98000000000002,FALSE,FALSE
2004,102101A,1378.80301116,-0.20264028054708128,242.6236309150742,0.03604873569703082,774.83985811,0,97.69999999999999,FALSE,TRUE
2005,102101A,1208.1187189300001,2.8159409396032107,265.6126894046234,0.09473408398681737,868.29917741,1,99.98000000000002,FALSE,TRUE
2006,102101A,2557.63896945,-4.156102557728028,564.9305937043223,-0.32794859893786543,2247.15922651,0,102.08999999999997,FALSE,TRUE
2007,102101A,1370.63715557,-0.27610566755310106,138.30891469165684,0.03385192297272055,382.63013446,1,104.01999999999998,FALSE,TRUE
2008,102101A,1338.49796386,3.0939980879721842,159.2944028900665,0.09818506115200709,456.75583296,1,105.82999999999998,FALSE,TRUE
2009,102101A,984.03432256,-0.0040362385300838355,144.07931358222982,0.041719057526922954,402.73720486,5,107.63999999999999,FALSE,TRUE
2010,102101A,2300.63672015,-2.300039530914549,NA,-0.06077050776484216,NA,152,110.10000000000002,FALSE,FALSE
2011,102101A,1645.2131179,1.4872808801648434,434.85389566265013,0.07471593503879448,1615.54611394,0,111.85000000000002,FALSE,TRUE
2012,102101A,1124.11877872,-0.12356536082061975,166.8845948057304,0.0383521424110731,484.22212324,0,114.06,FALSE,TRUE
2013,102101A,1501.89632434,-0.2871046464202385,235.07874524572281,0.03351818015984431,744.66080113,0,116.74000000000001,FALSE,TRUE
2014,102101A,1360.41343459,-0.7259466010788005,326.6959423118773,0.019071417327322204,1126.75647528,0,118.81,FALSE,TRUE
1959,104001A,1287.75009277,-6.100169923174294,NA,-0.0025821670554116993,NA,365,35.98000000000002,FALSE,FALSE
1960,104001A,1117.59482754,-4.2857419613225005,NA,0.014114292876168388,NA,366,36.910000000000025,FALSE,FALSE
1961,104001A,659.58965211,-1.780936211645919,NA,0.029988977476989254,NA,365,37.639999999999986,FALSE,FALSE
1962,104001A,1132.91305987,-0.3435980186550278,NA,0.03675332673207399,NA,365,38.44999999999999,FALSE,FALSE
1963,104001A,1219.41488883,-10.0274787927923,NA,-0.07558169738766107,NA,365,38.99000000000001,FALSE,FALSE
1964,104001A,1335.34365939,-2.551887655038257,NA,0.025749372235811863,NA,366,39.620000000000005,FALSE,FALSE
1965,104001A,934.52353389,-2.4985762769454425,NA,0.02605853050541307,NA,365,40.04000000000002,FALSE,FALSE
1966,104001A,890.01394455,1.0716578903966507,NA,0.04227800220513922,NA,365,41.370000000000005,FALSE,FALSE
1967,104001A,1108.82302788,-3.441363396788235,NA,0.020193106039077646,NA,365,42.18000000000001,FALSE,FALSE
1968,104001A,1388.5699050800001,-6.2903508141781614,NA,-0.004706763723903329,NA,366,43.05000000000001,FALSE,FALSE
1969,104001A,1058.21009562,-3.5554947275511175,NA,0.01942103830540043,NA,365,44.620000000000005,FALSE,FALSE
1970,104001A,1239.22813883,2.282818002641978,NA,0.04631377450363605,NA,19,45.68000000000001,FALSE,FALSE
1971,104001A,1373.59589852,-8.984083934009067,69.72329210928393,-0.047805450920208936,497.03875244,0,46.31999999999999,FALSE,TRUE
1972,104001A,1418.72883265,-10.880027621396298,75.54081580012122,-0.10728534526137701,565.52866222,0,47.45999999999998,FALSE,TRUE
1973,104001A,1918.76145338,-4.727106533042008,84.47183131833293,0.010563056398029902,677.3127365,0,49.68000000000001,FALSE,TRUE
1974,104001A,1418.23369083,34.125396342527154,95.50573131029778,0.08196850600418615,826.12162249,0,50.19,FALSE,TRUE
1975,104001A,1511.7407583,-5.332183657974843,79.09306724596178,0.005201148323696669,609.04043556,0,51.129999999999995,FALSE,TRUE
1976,104001A,1500.21072531,-8.794147204830153,95.85223389561112,-0.043657826458715854,830.98128036,1,52.02999999999997,FALSE,TRUE
1977,104001A,1246.86391177,-8.83299899847602,73.80648122889042,-0.04448744414968553,544.74755863,1,53.839999999999975,FALSE,TRUE
1978,104001A,946.15659292,-11.282915918061539,44.985462784937916,-0.12656773355552264,246.5451948,0,55.410000000000025,FALSE,TRUE
1979,104001A,1603.8467506499999,-9.73979027443319,86.29338607949182,-0.06694501806731357,701.07559597,0,56.839999999999975,FALSE,TRUE
1980,104001A,909.03741323,-2.711550759344716,42.65249492906887,0.02480823639119023,226.55623438,0,58.75999999999999,FALSE,TRUE
1981,104001A,1578.67962053,-2.930860294084157,68.00930000612983,0.02347701770828392,477.52723866,0,60.120000000000005,FALSE,TRUE
1982,104001A,1388.54952804,-12.821126385557672,86.73493485606294,-0.25057954099547974,706.88416545,0,61.48000000000002,FALSE,TRUE
1983,104001A,842.15615069,-10.650274917293842,21.351730793796357,-0.09767875807945936,76.94193126,2,63.14999999999998,FALSE,TRUE
1984,104001A,1715.21785646,28.304823020300223,77.0091518956705,0.07930890896678922,583.3606793499999,0,64.87,FALSE,TRUE
1985,104001A,1404.05955892,-6.4131706216323305,85.51885125326638,-0.00612529888062896,690.9321568299999,1,66.35000000000002,FALSE,TRUE
1986,104001A,931.44164098,-7.3580594406215605,35.60934979430149,-0.018442570112659706,170.33030495,0,67.61000000000001,FALSE,TRUE
1987,104001A,1012.51394251,-4.194212657358646,NA,0.01481650418803071,NA,78,69.31,FALSE,FALSE
1988,104001A,969.71022055,-3.771374101738445,NA,0.017920124323924203,NA,57,71.69,FALSE,FALSE
1989,104001A,1179.4091471,-10.539142214173474,NA,-0.09334150882549219,NA,222,73.19999999999999,FALSE,FALSE
1990,104001A,1044.82137915,-9.947054468215299,NA,-0.07307964206130257,NA,120,74.44999999999999,FALSE,FALSE
1991,104001A,1180.73210024,6.068177106125308,NA,0.05602623917733407,NA,45,75.69999999999999,FALSE,FALSE
1992,104001A,1295.85131389,10.555342164718247,NA,0.06390587184770091,NA,83,76.54000000000002,FALSE,FALSE
1993,104001A,1297.74225235,29.526315630777017,NA,0.07992385739526553,NA,34,77.20999999999998,FALSE,FALSE
1994,104001A,831.95955863,4.873717558736583,NA,0.05334825837391144,NA,64,78.95999999999998,FALSE,FALSE
1995,104001A,1068.30656725,-2.55593831380725,35.826202642695456,0.025725779190269638,171.96666866,5,80.97000000000003,FALSE,FALSE
1996,104001A,1701.47337033,-3.6516288394468255,NA,0.01875932692184934,NA,30,82.74000000000001,FALSE,FALSE
1997,104001A,998.79957371,20.34089569163216,NA,0.07427649533709857,NA,27,83.88,FALSE,FALSE
1998,104001A,1429.06360165,-0.03352071508906462,NA,0.03804938722517781,NA,73,86.839999999999975,FALSE,FALSE
1999,104001A,1531.15409824,-3.284523471003382,NA,0.021230849102837235,NA,21,88.54000000000002,FALSE,FALSE
2000,104001A,1752.60703236,-2.3020149453964116,86.61593409752822,0.027177082905256666,705.3168579000001,3,89.70999999999998,FALSE,FALSE
2001,104001A,1137.44542518,8.252530183863666,NA,0.06023148788801502,NA,35,91.32,FALSE,FALSE
2002,104001A,883.3267492800001,21.51105545132729,NA,0.07515107667513032,NA,26,93.44999999999999,FALSE,FALSE
2003,104001A,913.81388241,16.321637013298542,NA,0.0707850033007722,NA,33,95.98000000000002,FALSE,FALSE
2004,104001A,1308.57119367,-0.3957181728053385,69.5338606189686,0.03653030469191432,494.86725105,1,97.69999999999999,FALSE,FALSE
2005,104001A,881.31128568,27.144978634123763,NA,0.07869251004129918,NA,32,99.98000000000002,FALSE,FALSE
2006,104001A,1697.69257323,-13.152813253360879,NA,-0.29728871794017053,NA,38,102.08999999999997,FALSE,FALSE
2007,104001A,1419.17979552,-4.856745980456688,57.676117607599906,0.00946482461121112,366.53200652,5,104.01999999999998,FALSE,TRUE
2008,104001A,1183.15458464,16.55007050595728,40.515191065137756,0.07100679785954522,208.83172577,1,105.82999999999998,FALSE,TRUE
2009,104001A,880.67420377,4.252294242924627,NA,0.05182795180707378,NA,39,107.63999999999999,FALSE,FALSE
2010,104001A,1697.8238849,-9.195392075688757,66.32646029857808,-0.05270629759020651,458.67038093,1,110.10000000000002,FALSE,TRUE
2011,104001A,1615.06186061,1.2982896080474884,89.9412804763205,0.04307702418251491,749.62604641,1,111.85000000000002,FALSE,TRUE
2012,104001A,828.237664,-7.530731374318945,40.36627028591083,-0.021003023289535072,207.6179506,0,114.06,FALSE,TRUE
2013,104001A,1297.91872171,-7.111006643856383,38.78504362827909,-0.014959090582729373,194.90250891,0,116.74000000000001,FALSE,TRUE
2014,104001A,1310.71487222,-6.368691475069829,67.6062776490394,-0.005607243973066556,472.98405121,0,118.81,FALSE,TRUE
1959,105101A,1493.70186376,-1.1095801973212085,NA,-0.0066446944849891665,NA,365,35.98000000000002,FALSE,FALSE
1960,105101A,1230.22628311,3.488696691867629,NA,0.08165159956027002,NA,366,36.910000000000025,FALSE,FALSE
1961,105101A,884.35102234,0.9250068760998715,NA,0.046126377118903106,NA,365,37.639999999999986,FALSE,FALSE
1962,105101A,1310.47610899,-0.10880433764648689,NA,0.02358851724673694,NA,365,38.44999999999999,FALSE,FALSE
1963,105101A,2024.37739319,-2.684140447883414,NA,-0.08731853035913506,NA,365,38.99000000000001,FALSE,FALSE
1964,105101A,1914.28348431,0.05264519670420231,NA,0.027585242966646217,NA,366,39.620000000000005,FALSE,FALSE
1965,105101A,1206.44908119,-2.614640274894936,NA,-0.08233593698382746,NA,365,40.04000000000002,FALSE,FALSE
1966,105101A,696.51354609,-0.5522974633294044,NA,0.011470925612754201,NA,365,41.370000000000005,FALSE,FALSE
1967,105101A,1577.6467034,-0.012057751209452405,NA,0.026007822730722885,NA,349,42.18000000000001,FALSE,FALSE
1968,105101A,1345.16138052,-0.31377041772104697,30.73678170393036,0.018208264987757627,355.53189665,0,43.05000000000001,FALSE,TRUE
1969,105101A,1083.88272734,-1.1220589276860062,12.676058619293203,-0.007094261780272837,63.88185882,0,44.620000000000005,FALSE,TRUE
1970,105101A,1284.93538069,1.6340310616128564,19.14726499007761,0.058223916444635426,139.40646912,0,45.68000000000001,FALSE,TRUE
1971,105101A,1780.68191834,-2.129106156999316,34.41698061411138,-0.052067434725577066,446.83547834,0,46.31999999999999,FALSE,TRUE
1972,105101A,1800.26301187,1.2490011232926976,40.18695437140914,0.05193328301673994,612.72320651,0,47.45999999999998,FALSE,TRUE
1973,105101A,2133.58764986,-0.22599070522635767,30.693454499382938,0.02055628227131434,354.52333824,0,49.68000000000001,FALSE,TRUE
1974,105101A,1847.32639735,9.991288970747357,47.2045725560685,0.1218712440372679,852.70601579,1,50.19,FALSE,TRUE
1975,105101A,1796.89666044,-0.5079615280433387,21.47294434065204,0.012764604132254775,174.28711357,0,51.129999999999995,FALSE,TRUE
1976,105101A,1844.07701951,-0.7128093127183464,37.01834834962874,0.006618184970873742,518.15831411,0,52.02999999999997,FALSE,TRUE
1977,105101A,1922.11197847,-2.1181186246596146,43.90819891203805,-0.051462184957653534,734.69505023,0,53.839999999999975,FALSE,TRUE
1978,105101A,1261.33761686,-2.804605947337171,16.530480225562442,-0.09641322830193522,105.10135162,0,55.410000000000025,FALSE,TRUE
1979,105101A,2156.69948656,0.41417758620819356,39.587017005209496,0.035846598318575285,594.16596306,1,56.839999999999975,FALSE,TRUE
1980,105101A,1218.361959,-1.4262535247854147,25.668757707481948,-0.018753345727824833,247.89033833,0,58.75999999999999,FALSE,TRUE
1981,105101A,1771.8233260900001,1.8415799756492381,35.37239904908759,0.061370581439144645,472.37339969,0,60.120000000000005,FALSE,TRUE
1982,105101A,1216.18029883,-4.036824303601669,17.722874136448826,-0.2430457608970451,120.09030265,1,61.48000000000002,FALSE,TRUE
1983,105101A,1196.42134775,-3.0442812273111737,7.165306070985527,-0.11645886959223073,23.47443967,0,63.14999999999998,FALSE,TRUE
1984,105101A,1446.34399159,1.3733065966560964,17.169958770722147,0.05403244668261309,113.00674809,0,64.87,FALSE,TRUE
1985,105101A,1618.28847246,-1.4889794686231834,23.50660225870837,-0.021337685052805422,208.23059626,0,66.35000000000002,FALSE,TRUE
1986,105101A,1220.51055142,-2.850675910949383,18.990423602468383,-0.10005525714949837,137.20381533,0,67.61000000000001,FALSE,TRUE
1987,105101A,1326.76359155,-2.6928003956685878,NA,-0.08795252279354293,NA,78,69.31,TRUE,FALSE
1988,105101A,1121.47227884,-0.6636001853217453,10.559805029440843,0.008134865607055897,45.84365712,0,71.69,TRUE,FALSE
1989,105101A,1542.8449424,-2.983200105678863,NA,-0.111081993577407,NA,19,73.19999999999999,TRUE,FALSE
1990,105101A,1361.0021347,-4.231705924531548,NA,-0.2816108734840317,NA,38,74.44999999999999,TRUE,FALSE
1991,105101A,1300.21954105,4.208736086573531,30.2663252026805,0.08853628259862234,344.66287765,1,75.69999999999999,TRUE,FALSE
1992,105101A,1278.3480840299999,-0.9595388392297934,NA,-0.0014011434768057551,NA,78,76.54000000000002,TRUE,FALSE
1993,105101A,1191.51637242,-1.0797140081508863,NA,-0.005577303847916326,NA,112,77.20999999999998,TRUE,FALSE
1994,105101A,883.95672407,-0.313437231584869,NA,0.01821730575117564,NA,110,78.95999999999998,TRUE,FALSE
1995,105101A,1313.5848286,-1.516331890910859,NA,-0.022485471093087073,NA,35,80.97000000000003,TRUE,FALSE
1996,105101A,1866.20757557,-1.1038981679029805,27.53494262361287,-0.0064406938291291516,285.11577834,3,82.74000000000001,FALSE,FALSE
1997,105101A,1544.00357645,4.819355594457063,NA,0.09368131110189226,NA,26,83.88,FALSE,FALSE
1998,105101A,1539.85684377,2.5107910909559443,29.73727902168366,0.07051649205727784,332.65605925,0,86.839999999999975,FALSE,TRUE
1999,105101A,2100.17492863,1.516064929267718,35.44088658293183,0.05636173271883782,474.23328476,0,88.54000000000002,FALSE,TRUE
2000,105101A,1854.13160934,-1.2923974782772234,34.99997043839013,-0.013451324125324349,462.32805691,1,89.70999999999998,FALSE,TRUE
2001,105101A,1291.47948355,5.543163426213436,30.22908335521659,0.09909773818487333,343.8101969,0,91.32,FALSE,TRUE
2002,105101A,768.81600518,1.4854172804008474,NA,0.05586880054260024,NA,25,93.44999999999999,FALSE,FALSE
2003,105101A,904.19186631,-0.41043717761110976,NA,0.015542692634338717,NA,19,95.98000000000002,FALSE,FALSE
2004,105101A,1887.01822946,1.251347021198833,36.95568270220092,0.05197353126976423,516.37355342,2,97.69999999999999,FALSE,TRUE
2005,105101A,982.63020046,-0.6169893934418784,12.221021345210419,0.009547594684211735,59.73254062,0,99.98000000000002,FALSE,TRUE
2006,105101A,1895.60274872,-3.2070100893869253,NA,-0.1317926714627642,NA,26,102.08999999999997,FALSE,FALSE
2007,105101A,1358.51977184,0.9668149686917822,24.16000944665115,0.04690446195207931,219.82564394,1,104.01999999999998,FALSE,TRUE
2008,105101A,1658.45734143,6.269115188999509,33.753368536021995,0.10390778749174145,429.54439805,1,105.82999999999998,FALSE,TRUE
2009,105101A,1307.69873068,2.250401948782452,NA,0.06712631969374427,NA,36,107.63999999999999,FALSE,FALSE
2010,105101A,2220.15387381,-1.7353984696450557,33.3786287052195,-0.032165394008656034,419.94159771,1,110.10000000000002,FALSE,TRUE
2011,105101A,1997.67190624,3.811854169183654,41.848784886784784,0.08486175384873063,665.72796391,1,111.85000000000002,FALSE,TRUE
2012,105101A,1388.82666253,-1.2829900674089645,16.83015674506096,-0.013089162377435515,108.76777405,0,114.06,FALSE,TRUE
2013,105101A,1562.81055259,-2.018419052168219,25.962179680866583,-0.04610945531352739,253.55866001,0,116.74000000000001,FALSE,TRUE
2014,105101A,1752.85953459,-3.5364787148884975,32.34716252210316,-0.16820385054571851,394.10993826,0,118.81,FALSE,TRUE
1959,105102A,1004.18589102,-1.1518998208668894,NA,0.020818169976896228,NA,365,35.98000000000002,FALSE,FALSE
1960,105102A,865.37234412,-2.3096081341378465,NA,0.01195288030038677,NA,366,36.910000000000025,FALSE,FALSE
1961,105102A,662.81046938,4.041625645408931,NA,0.04591525260508489,NA,365,37.639999999999986,FALSE,FALSE
1962,105102A,1057.08330729,0.00993577933752654,NA,0.028149646530297612,NA,365,38.44999999999999,FALSE,FALSE
1963,105102A,1447.97910588,-7.2918372195656795,NA,-0.06603016549680729,NA,365,38.99000000000001,FALSE,FALSE
1964,105102A,1437.53385828,2.987731065425857,NA,0.04212698246455615,NA,366,39.620000000000005,FALSE,FALSE
1965,105102A,798.3533141,-7.09646478438456,NA,-0.06056314576867805,NA,365,40.04000000000002,FALSE,FALSE
1966,105102A,481.20253932,5.3254198868560465,NA,0.0499467409598674,NA,365,41.370000000000005,FALSE,FALSE
1967,105102A,1129.75812108,-3.6146064587208997,NA,-6.15041301808894e-4,NA,365,42.18000000000001,FALSE,FALSE
1968,105102A,1025.37110759,-1.5076113688557928,NA,0.018281535720229725,NA,88,43.05000000000001,FALSE,FALSE
1969,105102A,764.85776245,-3.5461335417136866,18.110647515252506,1.2909598924382149e-4,834.8732987,0,44.620000000000005,FALSE,TRUE
1970,105102A,1015.82765689,3.3139174604133785,8.094366294367836,0.0433512258953167,79.09752096,0,45.68000000000001,FALSE,TRUE
1971,105102A,1403.67281596,-6.662019447556704,13.644673396180547,-0.049582219630230906,346.2721499,0,46.31999999999999,FALSE,TRUE
1972,105102A,1307.88746308,-2.4449576624911966,15.306061474623911,0.010791499986252062,491.94417584,0,47.45999999999998,FALSE,TRUE
1973,105102A,1442.89416026,-0.36848124210051125,11.53197080661532,0.02590783917839168,210.43470238,2,49.68000000000001,FALSE,TRUE
1974,105102A,1603.33913679,34.64273143093628,18.395220655162596,0.08309190538426237,877.54200736,1,50.19,FALSE,TRUE
1975,105102A,1221.28688089,-3.165663005475693,9.47510144204883,0.004078409039838138,120.75960349,3,51.129999999999995,FALSE,TRUE
1976,105102A,1561.12352169,-0.7879748174323247,16.126367647250518,0.02326257970526935,578.63513278,0,52.02999999999997,FALSE,TRUE
1977,105102A,1290.6487758600001,-5.077482184985471,14.17699661095619,-0.01952028906712966,388.86554069,0,53.839999999999975,FALSE,TRUE
1978,105102A,925.39368632,-7.651579355383491,6.113744842460292,-0.07710874731498973,39.23673337,1,55.410000000000025,FALSE,TRUE
1979,105102A,1669.00759461,-2.7595608383556893,16.784259232029818,0.0079753735096314,655.96270745,1,56.839999999999975,FALSE,TRUE
1980,105102A,974.57423073,-4.6583554487595755,9.920103033385715,-0.013439793981717574,137.12385663999999,0,58.75999999999999,FALSE,TRUE
1981,105102A,1496.26495297,2.6790789137739974,14.918022208679938,0.04092215590152959,454.47964661,1,60.120000000000005,FALSE,TRUE
1982,105102A,773.35650469,-9.86801055292358,NA,-0.19857142212676882,NA,15,61.48000000000002,FALSE,FALSE
1983,105102A,842.91974943,-9.027048065941205,6.345070578630363,-0.13719621627945422,42.87733778,4,63.14999999999998,TRUE,TRUE
1984,105102A,1108.91103221,3.887379988985618,7.5341389636456135,0.04539004748418518,65.68686348,4,64.87,TRUE,TRUE
1985,105102A,1087.27216293,-7.244688375360901,5.912414343420918,-0.06467783302025565,36.25945071,0,66.35000000000002,TRUE,TRUE
1986,105102A,813.01853592,-6.672351390851095,8.23507328344092,-0.04982632928782249,82.762616,1,67.61000000000001,TRUE,TRUE
1987,105102A,829.69157558,-4.848721142011686,6.67222363436654,-0.016125634410758094,48.44652466,0,69.31,TRUE,TRUE
1988,105102A,722.6632666099999,-0.07023251818305631,NA,0.02768552632197052,NA,50,71.69,TRUE,FALSE
1989,105102A,1044.28665438,-7.636401972397569,NA,-0.07661225770083036,NA,130,73.19999999999999,TRUE,FALSE
1990,105102A,873.04810925,-10.417889619053648,NA,-0.2589622767166698,NA,160,74.44999999999999,TRUE,FALSE
1991,105102A,1067.98139197,14.16798021623626,13.413332077290297,0.0674303504486472,328.88433622,0,75.69999999999999,TRUE,FALSE
1992,105102A,893.7545589,-3.920717005361121,NA,-0.004076416316077358,NA,121,76.54000000000002,TRUE,FALSE
1993,105102A,824.04916192,1.9839024607741838,NA,0.03802880634105754,NA,153,77.20999999999998,TRUE,FALSE
1994,105102A,635.69352246,9.81869395224112,NA,0.06051149089200902,NA,234,78.95999999999998,TRUE,FALSE
1995,105102A,990.2565736,-3.7214658418141138,NA,-0.0017978910425492378,NA,83,80.97000000000003,TRUE,FALSE
1996,105102A,1343.67223401,-6.251675101100949,10.7132492421536,-0.04047640776696926,170.29748851,0,82.74000000000001,FALSE,TRUE
1997,105102A,1097.49262113,20.511271911039454,12.499476441494306,0.07431805863387075,266.45944375,0,83.88,FALSE,TRUE
1998,105102A,1323.15318905,7.597119497649551,13.478848533861811,0.0558593516241539,333.74126944,2,86.839999999999975,FALSE,TRUE
1999,105102A,1529.39140946,2.439366414025942,14.753668489255999,0.03995356983713105,439.26753616999997,0,88.54000000000002,FALSE,TRUE
2000,105102A,1225.51314957,-3.422982816550693,13.03494220378215,0.0014411469355927187,301.85159055,0,89.70999999999998,FALSE,TRUE
2001,105102A,949.2952505,15.36724071386239,12.999722377633233,0.06896724199803583,299.42222391,1,91.32,FALSE,TRUE
2002,105102A,719.95870226,7.871832809286214,NA,0.05648783979476624,NA,33,93.44999999999999,FALSE,FALSE
2003,105102A,673.56779164,8.868210137397035,NA,0.058635891574437604,NA,26,95.98000000000002,FALSE,FALSE
2004,105102A,1195.82572486,1.2406554502705767,13.588905187949639,0.03462667373757544,342.01963229,0,97.69999999999999,FALSE,TRUE
2005,105102A,718.23381317,5.442178200401429,5.15819631459417,0.050285809970291195,26.5734903,2,99.98000000000002,FALSE,TRUE
2006,105102A,1233.14704917,-9.896043784789025,11.221410950189853,-0.2011598995863998,194.46534205,3,102.08999999999997,FALSE,TRUE
2007,105102A,1126.81185814,2.0375255286046627,NA,0.03826140090917829,NA,54,104.01999999999998,FALSE,FALSE
2008,105102A,1336.33854353,11.24409784593422,15.480785445548031,0.06305056037505019,509.54113504,3,105.82999999999998,FALSE,FALSE
2009,105102A,1090.64827559,9.496848463394453,NA,0.0598940014169157,NA,26,107.63999999999999,FALSE,FALSE
2010,105102A,1665.03921495,-5.540090189814064,12.500082442696279,-0.027006867487371577,266.49766588,1,110.10000000000002,FALSE,TRUE
2011,105102A,1584.71859062,4.25115754116009,15.250766966412316,0.046613811517798864,486.47045261,0,111.85000000000002,FALSE,TRUE
2012,105102A,1086.99945384,-4.03011632965724,NA,-0.005369679182729126,NA,101,114.06,FALSE,FALSE
2013,105102A,1432.8205578,-7.209335061168426,NA,-0.0636778503390465,NA,16,116.74000000000001,FALSE,FALSE
2014,105102A,1145.68537051,-9.785608603197188,12.28103441531207,-0.1912108127735831,252.94452362,7,118.81,FALSE,FALSE
1959,105105A,1854.52928807,-1.136278640565171,NA,-0.026676408720969547,NA,365,35.98000000000002,FALSE,FALSE
1960,105105A,1458.53721038,6.1559956441484,NA,0.13130669456833488,NA,366,36.910000000000025,FALSE,FALSE
1961,105105A,1055.45877712,0.35260227418114454,NA,0.03928771978691459,NA,365,37.639999999999986,FALSE,FALSE
1962,105105A,1538.21745408,-0.2502056401397992,NA,0.01736082244888204,NA,365,38.44999999999999,FALSE,FALSE
1963,105105A,2494.5668024,-1.891617997738889,NA,-0.08283719296351288,NA,365,38.99000000000001,FALSE,FALSE
1964,105105A,2320.77572431,0.10122167768161816,NA,0.030749932742137553,NA,366,39.620000000000005,FALSE,FALSE
1965,105105A,1559.58104238,-1.8236596970994423,NA,-0.0767559018342926,NA,365,40.04000000000002,FALSE,FALSE
1966,105105A,870.33771316,-0.9716630363155989,NA,-0.01709943222349153,NA,365,41.370000000000005,FALSE,FALSE
1967,105105A,1875.93269713,0.1487867886087919,NA,0.03242696431875758,NA,365,42.18000000000001,FALSE,FALSE
1968,105105A,1593.70702197,-0.18297663576572276,NA,0.020067268795480486,NA,366,43.05000000000001,FALSE,FALSE
1969,105105A,1329.35436271,-1.2332282147652123,NA,-0.032688573632799756,NA,56,44.620000000000005,FALSE,FALSE
1970,105105A,1474.63269836,1.474767528934036,7.2697632675165,0.06955840099114707,204.04115645000002,0,45.68000000000001,FALSE,TRUE
1971,105105A,2005.51223409,-1.3003309036132675,9.488443071812608,-0.03702485913940623,641.91196462,1,46.31999999999999,FALSE,TRUE
1972,105105A,2113.61213609,1.3572916663400205,10.120928111390576,0.06687494419262219,867.77489658,0,47.45999999999998,FALSE,TRUE
1973,105105A,2667.78003985,-0.11401760390239879,9.128957358911382,0.02276903567072952,538.31779593,0,49.68000000000001,FALSE,TRUE
1974,105105A,2061.74854393,6.612830117701436,10.804860539702444,0.13471176688618347,1189.00678884,0,50.19,FALSE,TRUE
1975,105105A,2163.61996038,-0.3883474779760223,7.81131081332225,0.011562301763238358,273.67548984,0,51.129999999999995,FALSE,TRUE
1976,105105A,2127.85346011,-0.36896968316805845,10.032960968788716,0.01239568007425651,832.64412173,0,52.02999999999997,FALSE,TRUE
1977,105105A,2411.14262639,-1.6643005169169114,9.998481894688192,-0.06341218927976877,819.22281502,0,53.839999999999975,FALSE,TRUE
1978,105105A,1523.9763289100001,-2.0433860057368274,6.895141817476106,-0.09736338851064319,165.57164117,1,55.410000000000025,FALSE,TRUE
1979,105105A,2408.91254034,0.7280244415640427,10.65596129530531,0.05069036518659431,1111.25726426,0,56.839999999999975,FALSE,TRUE
1980,105105A,1419.76589682,-1.2889506202569376,8.000262553372618,-0.036278970781544406,302.52379612,1,58.75999999999999,FALSE,TRUE
1981,105105A,1965.61484569,1.3528522017544198,8.929069345728985,0.06677164867599583,487.38924128,0,60.120000000000005,FALSE,TRUE
