station_id,station_name,drainage_division,river_region,notes,lat_outlet,long_outlet,lat_centroid,long_centroid,map_zone,catchment_area,state_outlet,state_alt,daystart,daystart_P,daystart_Q,nested_status,next_station_ds,num_nested_within,start_date,end_date,prop_missing_data,q_uncert_num_curves,q_uncert_n,q_uncert_q10,q_uncert_q10_upper,q_uncert_q10_lower,q_uncert_q50,q_uncert_q50_upper,q_uncert_q50_lower,q_uncert_q90,q_uncert_q90_upper,q_uncert_q90_lower,p_mean,pet_mean,aridity,p_seasonality,frac_snow,high_prec_freq,high_prec_dur,high_prec_timing,low_prec_freq,low_prec_dur,low_prec_timing,q_mean,runoff_ratio,stream_elas,slope_fdc,baseflow_index,hdf_mean,Q5,Q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q_freq,geol_prim,geol_prim_prop,geol_sec,geol_sec_prop,unconsoldted,igneous,silicsed,carbnatesed,othersed,metamorph,sedvolc,oldrock,claya,clayb,sanda,solum_thickness,ksat,solpawhc,elev_min,elev_max,elev_mean,elev_range,mean_slope_pct,upsdist,strdensity,strahler,elongratio,relief,reliefratio,mrvbf_prop_0,mrvbf_prop_1,mrvbf_prop_2,mrvbf_prop_3,mrvbf_prop_4,mrvbf_prop_5,mrvbf_prop_6,mrvbf_prop_7,mrvbf_prop_8,mrvbf_prop_9,confinement,lc01_extracti,lc03_waterbo,lc04_saltlak,lc05_irrcrop,lc06_irrpast,lc07_irrsuga,lc08_rfcropp,lc09_rfpastu,lc10_rfsugar,lc11_wetlands,lc14_tussclo,lc15_alpineg,lc16_openhum,lc18_opentus,lc19_shrbsca,lc24_shrbden,lc25_shrbope,lc31_forclos,lc32_foropen,lc33_woodope,lc34_woodspa,lc35_urbanar,prop_forested,nvis_grasses_n,nvis_grasses_e,nvis_forests_n,nvis_forests_e,nvis_shrubs_n,nvis_shrubs_e,nvis_woodlands_n,nvis_woodlands_e,nvis_bare_n,nvis_bare_e,nvis_nodata_n,nvis_nodata_e,distupdamw,impound_fac,flow_div_fac,leveebank_fac,infrastruc_fac,settlement_fac,extract_ind_fac,landuse_fac,catchment_di,flow_regime_di,river_di,pop_mean,pop_max,pop_gt_1,pop_gt_10,erosivity,anngro_mega,anngro_meso,anngro_micro,gromega_seas,gromeso_seas,gromicro_seas,npp_ann,npp_1,npp_2,npp_3,npp_4,npp_5,npp_6,npp_7,npp_8,npp_9,npp_10,npp_11,npp_12
606002,Weld River at Wattle Block (606002),South West Coast,FRANKLAND-DEEP RIVERS,Uncertain catchment boundary: CA_SRTM is 17.1% smaller than the BOM published value.,-34.696667,116.513889,-34.654815,116.503657,50,60.5,WA,n/a,1600,100,1700,Not nested,n/a,0,19820711,20141231,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.863025,3.178238,1.110098,-0.842404,0,18.457826,1.245271,jja,218.101409,4.651585,djf,0.091,0.033583,2.734147,0.749248,0.43332,144.818182,0.487175,0,134.744057,42.485437,236.941388,75.441176,0.460883,IGNEOUS,0.792070999,UNCONSOLDTED,0.207929287,0.207929287,0.792070999,0,0,0,0,0,0.792070999,16.25,41.75,69.3125,0.774370713,138.438446,122.3813782,107,329.9317627,176.5264435,222.9317627,7.09,16.0158939,0.5152981,3,0.6064321,0.3020624,0.0137237,0.5876,0.1069,0.1974,0.1081,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0.00085,0,0,0,0.00014,0,0.00035,7e-05,0,0,7e-05,0.96573,0.03136,0,0.00142,0,0.99851,0,0,95.7966614,93.6737671,0,0,4.2033205,4.2033205,0,0,0,0,16.0158939,0,0,0,0.3,0,0,0,0.0171707,0.034374,0.0257723,0.1078401,0.10784,0,0,1032.860107,0.0614634,0.404795,0.3965903,82.1252747,52.7500763,80.9333496,5.9585671,0.2362679,0.2520802,0.4186689,0.5455146,0.4681672,0.3912912,0.443697,0.6209888,0.7661214,0.829446,0.6701279,0.3243585
606185,Shannon River at Dog Pool (606185),South West Coast,SHANNON RIVER,Uncertain catchment boundary: CA_SRTM is 19.6% larger than the BOM published value.  The BoM boundary has been adopted (see _README_HRS_Boundaries.pdf).,-34.7648,116.3773,-34.611714,116.394775,50,379.4,WA,n/a,1600,100,1700,Not nested,n/a,0,19640102,20141231,0.218768454394159,2,12845,0.000683383,183.48%,-81.65%,0.075393516,31.49%,-25.13%,1.556653664,12.58%,-11.24%,2.890889,3.193414,1.104648,-0.859789,0,18.523246,1.248111,jja,219.437849,4.71013,djf,0.479569,0.175308,2.534035,1.512396,0.465768,135.047619,2.364855,0,83.883006,12.903475,198.11148,48.423313,0.06652,IGNEOUS,0.462813988,UNCONSOLDTED,0.411513824,0.411513824,0.462813988,0,0,0.006261081,0.119411039,0,0.58222496,15.639535,23.6569767,66.139534,0.785539695,142.2828064,127.65905,61,303.5713196,157.5039825,248.5713196,7.08,51.9360466,0.488096,3,0.4281555,0.485111,0.0054622,0.5676,0.0906,0.1826,0.1502,0.0063,0.0019,0.0008,0,0,0,0.7,0,0.0001,0,0,0,0,0.00135,0,0,6e-05,0.00025,0,0.00094,3e-05,0.00045,0.00011,2e-05,0.90518,0.08276,0.00019,0.00838,0,0.99651,0,0,84.5695343,82.9845657,0,0,15.373127,15.3076487,0,0,0,0,51.9360466,0.1,0,0,0.0070175,0.0041885,0,0,0.0131787,0.04,0.0265893,0.1332003,0.4350437,0,0,1101.622559,0.0648266,0.4115692,0.3906393,78.6856232,49.9925537,81.9802475,5.8146963,0.2224151,0.2379944,0.3940421,0.5375401,0.4625709,0.3869444,0.4381751,0.612349,0.7570554,0.8187124,0.6526195,0.3024907
607155,Dombakup Brook at Malimup Track (607155),South West Coast,WARREN RIVER,No notes,-34.578611,115.972222,-34.585579,116.054179,50,124.9,WA,n/a,1600,100,1700,Not nested,n/a,0,19610511,20130221,0.140681998413957,8,16078,0.005287473,246.06%,-100%,0.159779824,27.60%,-23.77%,2.42504964,7.71%,-7.24%,3.415888,3.227553,0.944865,-0.905709,0,19.08399,1.277048,jja,211.30706,4.540161,djf,0.843468,0.262179,2.117493,1.752219,0.461384,129.066667,4.041322,0,63.45921,6.447489,185.321567,49.383234,0.068968,UNCONSOLDTED,0.634537811,METAMORPH,0.365462036,0.634537811,0,0,0,0,0.365462036,0,0.365462036,17.9090919,40.727272,61.0909119,0.891457279,111.9747314,114.4550934,30,160.2518616,86.5725098,130.2518616,5.91,20.759552,0.640305,3,0.5849654,0.4755817,0.0067678,0.5127,0.0805,0.1805,0.1904,0.0187,0.0141,0.0032,0,0,0,0.96,0,0,0,0,0,0,0.01111,0.05223,0,0.00078,0,0,0,0,0,0,0,0.83498,0.10002,0,0.00081,0,0.93581,0,0,65.8262863,57.6294174,0,0,34.1736984,20.9937019,0,0,0,0,20.759552,0,0,0,0.1395349,0,0,0.0635593,0.1106411,0,0.0553206,1.1392791,9.7418947,0.0834935,0,1369.110352,0.0743451,0.4505451,0.3744184,75.9641113,48.3700981,82.2290192,6.0697618,0.2341588,0.241284,0.4088165,0.5641034,0.4692662,0.3910481,0.4438329,0.6203909,0.7791856,0.8558336,0.7013196,0.369892
608002,Carey Brook at Staircase Road (608002),South West Coast,DONNELLY RIVER,No notes,-34.392778,115.842222,-34.363821,115.878757,50,44.5,WA,n/a,1600,100,1700,Not nested,n/a,0,19750424,20141231,0,3,13461,0.064882697,20.83%,-18.89%,0.225229213,15.64%,-14.06%,0.983649438,9.59%,-8.97%,3.282983,3.23884,0.986554,-0.930223,0,18.326986,1.297816,jja,211.06407,4.720736,djf,0.408144,0.133897,2.028048,1.853219,0.627321,142.975,1.384658,0.036899,8.037163,2.511811,65.330292,15.715152,0.002414,UNCONSOLDTED,0.574760246,METAMORPH,0.425239754,0.574760246,0,0,0,0,0.425239754,0,0.425239754,18,40.9249992,60.9749985,0.801931084,100,117.0048599,73,242.2803345,154.0228577,169.2803345,8.72,18.4976444,0.5000567,2,0.4421123,0.5934302,0.0117355,0.6197,0.1415,0.1834,0.0553,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99815,0.00176,0,0.0001,0,1.00001,0,0,100,94.9000778,0,0,0,0,0,0,0,0,18.4976444,0,0,0,0,0,0,0.0076014,0.0228248,0.078621,0.0507229,0.9172977,0.9238905,0,0,1243.8573,0.063469,0.4192969,0.3910869,88.2358246,56.3578262,80.9189148,5.8106294,0.2122445,0.2197812,0.3921041,0.5325313,0.4571438,0.3807347,0.4314659,0.5973164,0.7500869,0.8271366,0.6687067,0.351531
610008,Margaret River North at Whicher Range (610008),South West Coast,BUSSELTON COAST,Uncertain catchment boundary: CA_SRTM is 11.5% larger than the BOM published value.,-33.806667,115.443611,-33.82419,115.479161,50,15.7,WA,n/a,1600,100,1700,Not nested,n/a,0,19770507,20141231,0.147749581909402,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.641163,3.389342,1.283276,-1.031697,0,20.962483,1.247497,jja,241.419016,6.220082,djf,0.254827,0.105101,3.506478,2.139852,0.576099,156.030303,1.098994,0,171.858523,145.131579,212.805413,121.946429,0.529477,UNCONSOLDTED,0.999999924,IGNEOUS,0,0.999999924,0,0,0,0,0,0,0,13.8249998,20.9333344,70.8416672,0.899999976,300,130,148,189.9934998,167.6005707,41.9934998,2.48,11.2018719,0.6057146,1,0.4166601,0.570712,0.0046566,0.3568,0.0103,0.1245,0.3207,0.1625,0.025,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00028,0,0,0.48644,0.49974,0,0.01356,0,0.99974,0,0,96.3410263,85.2715683,0,0,3.6589899,3.3775113,0,0,0,0,11.2018719,0.3,0,0,0,0,0,0.0955056,0.0477528,0.12,0.0838764,0.3831344,2.0088468,0.097561,0,1120.902466,0.0597232,0.3766297,0.377027,71.3975449,50.5245781,88.6549835,2.9187069,0.0670594,0.1120162,0.1585516,0.1994063,0.1948607,0.1917143,0.2429233,0.3458953,0.4564079,0.4548529,0.3377218,0.1617625
613002,Harvey River at Dingo Road (613002),South West Coast,MURRAY RIVER (WA),No notes,-33.085833,116.038889,-33.006933,116.088159,50,147.2,WA,n/a,1600,100,1700,Not nested,n/a,0,19700320,20141231,0,3,15468,0.019558709,16.54%,-14.43%,0.268988791,14.47%,-13.98%,1.455344429,5.98%,-5.75%,2.931546,3.552527,1.211827,-1.047976,0,23.607326,1.325289,jja,252.811467,6.516743,djf,0.553882,0.202428,1.834679,2.282639,0.644939,145.978261,2.006412,0.001283,12.660273,4.021277,112.334806,33.54,0.038636,UNCONSOLDTED,0.788758469,IGNEOUS,0.209644089,0.788758469,0.209644089,0,0,0,0.001597463,0,0.21124155,17.6617661,39.0147057,62.4852943,0.880371967,299.1235657,134.7312317,204,473.3005981,287.995697,269.3005981,7.26,26.9994144,0.5279326,3,0.5113966,0.3934137,0.0113146,0.5836,0.1067,0.2241,0.0856,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0.00082,0,0,0,0.00018,0,0.0005,0.00018,0.00093,0.00034,0,0.67114,0.30822,0.00064,0.01712,0,0.99712,0,0,99.9134674,99.5351028,0,0,0.0865396,0.0865396,0,0,0,0,26.9994144,0,0,0,0.428169,0,0,0.0989583,0.0196076,0,0.0098038,0.4175044,1.12445,0.0333261,0,1431.008667,0.0646814,0.343327,0.3823951,84.8397827,59.0128822,89.4298782,4.1726437,0.123569,0.1782366,0.2547966,0.4091612,0.3597665,0.2986262,0.3388388,0.4614299,0.5706921,0.5712678,0.4534567,0.1559925
613146,Clarke Brook at Hillview Farm (613146),South West Coast,MURRAY RIVER (WA),No notes,-32.997778,115.921944,-33.014214,115.966356,50,16.9,WA,n/a,1600,100,1700,Not nested,n/a,0,19610311,20141231,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.983678,3.596701,1.205459,-1.053954,0,24.093304,1.307302,jja,256.531069,6.582494,djf,0.71355,0.249366,2.168608,1.807034,0.556017,133.654545,2.973141,0.008876,29.232637,4.251351,137.168528,29.524,0.013789,UNCONSOLDTED,0.559226761,METAMORPH,0.267207317,0.559226761,0.173566475,0,0,0,0.267207317,0,0.440773659,17.9404774,44.9047623,66.2619095,0.956665103,105.3712463,87.9968414,67,319.9653625,225.3222504,252.9653625,11.08,11.6105537,0.6561671,2,0.4401311,0.6446339,0.0229382,0.6575,0.1099,0.1811,0.0515,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00598,0.10255,0,0,0,0,0.00026,0,0.00026,0,0,0.76845,0.12147,0,0.00104,0,0.89096,0,0,73.7720337,71.6391068,0,0,26.2280045,11.2174368,0,0,0,0,11.6105537,0.3,0.6,0,0.1612903,0.0144144,1,0.3658502,0.1252586,0.5620967,0.3436776,0.8659078,8.9436102,0.0552923,0,1295.276489,0.0698025,0.3692352,0.361982,77.3534088,57.7945213,92.5242767,2.9075487,0.0916749,0.124246,0.1638893,0.2397729,0.2287836,0.2063324,0.2410583,0.3380876,0.4222837,0.4198337,0.3189751,0.1154817
614044,Yarragil Brook at Yarragil Formation (614044),South West Coast,MURRAY RIVER (WA),No notes,-32.811111,116.155556,-32.823002,116.229084,50,73.3,WA,n/a,1600,100,1700,Not nested,n/a,0,19540513,20141231,0.0387845403648185,2,20149,0,n/a,n/a,0.002799782,n/a,n/a,0.295081037,13.51%,-12.54%,2.708514,3.599932,1.329117,-1.047797,0,23.140039,1.327614,jja,256.428266,6.648413,djf,0.10613,0.040429,3.448425,0.773986,0.40817,135.25,0.542568,0,130.854514,35.976415,233.091573,61.754545,0.450467,UNCONSOLDTED,0.647518234,IGNEOUS,0.35219677,0.647518234,0.35219677,0,0,0,0.00028576,0,0.352482529,17.609375,38.453125,62.78125,0.972059212,300,141.0902863,179,369.1408081,287.5201721,190.1408081,8.14,21.6107388,0.4200023,3,0.4820476,0.6510324,0.0108229,0.5908,0.0956,0.2166,0.0959,0.0011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012,0,0,0.41588,0.57689,0,0.00712,0,0.99989,0,0,100,99.8857269,0,0,0,0,0,0,0,0,21.6107388,0.3,0,0,0.1533645,0,0,0.0034164,0.0155857,0.1512906,0.0834382,0.232196,1.12445,0.1580952,0,1354.391968,0.0567687,0.3142066,0.3820565,87.159462,62.7786217,91.0741119,4.2618585,0.1169999,0.1884671,0.2399573,0.4145684,0.3842423,0.3187926,0.3620962,0.4909904,0.5978893,0.5726355,0.4220165,0.1563067
616002,Darkin River at Pine Plantation (616002),South West Coast,SWAN COAST-AVON RIVER,No notes,-32.068333,116.2925,-32.144415,116.45648,50,669.3,WA,n/a,1600,100,1700,Not nested,n/a,0,19680615,20141231,0.00311746367860714,2,15926,0,n/a,n/a,0,n/a,n/a,0.032737113,32.08%,-25.42%,2.135802,3.83694,1.796487,-1.061661,0,23.513868,1.344017,jja,268.773982,7.408295,djf,0.015246,0.007903,3.003841,0.03059,0.335809,145.021739,0.070973,0,140.039798,73.011236,279.346855,177.561644,0.616592,IGNEOUS,0.638544273,UNCONSOLDTED,0.342963333,0.342963333,0.638544273,0,0,0,0.018493726,0,0.65703804,18,39,62,0.889859268,276.2972107,135.646225,147,545.2484131,292.0539246,398.2484131,5.92,43.3024254,0.4195243,4,0.6602429,0.3457513,0.0089372,0.4941,0.0665,0.2141,0.1924,0.0254,0.0072,0,0.0002,0,0,1,0,0,0,0,0,0,0.00885,0.01,0,0,0.00034,0,0.00079,8e-05,0.00065,6e-05,0.00011,0.00232,0.3857,0.02458,0.56651,0,0.97911,0.0968129,0.0917172,67.5385971,65.8781204,1.2590331,1.0908068,30.5066967,28.6974335,0.598996,0.598996,0,0,43.3024254,0,0,0,0.2666667,0,0,0.25,0.0242974,0,0.0121487,0.2497044,0.3076641,0,0,903.4993896,0.0698297,0.3127249,0.334655,80.0741425,55.4479904,104.4534531,2.6005859,0.079956,0.1157433,0.1392391,0.2241038,0.2514391,0.2248892,0.2521476,0.3284102,0.3808982,0.3186557,0.2085637,0.079396
616013,Helena River  at Ngangaguringuring (616013),South West Coast,SWAN COAST-AVON RIVER,No notes,-31.939722,116.403611,-31.942919,116.505745,50,327.9,WA,n/a,1600,100,1700,Not nested,n/a,0,19720329,20141231,0.00595466769112562,1,14512,0.002220149,32.09%,-26.10%,0.003990531,26.32%,-22.16%,0.02617333,14.48%,-13.13%,1.88195,3.890514,2.067278,-1.027774,0,23.72882,1.342676,jja,276.362718,7.578421,djf,0.014249,0.008142,2.013663,0.63754,0.522619,143.790698,0.049769,0.001549,25.949807,7.606897,90.741981,19.38191,0.01153,IGNEOUS,0.612469673,UNCONSOLDTED,0.349219246,0.349219246,0.612469673,0,0,0,0.03831151,0,0.650781021,18,39,62,0.974234901,223.4248199,125.5137253,192,398.506958,293.7251282,206.506958,5.72,30.5726089,0.4166708,4,0.6591975,0.5005677,0.0068624,0.4907,0.0696,0.2292,0.2011,0.0093,0.0001,0,0,0,0,1,0,0,0,0,0,0,0.02892,0.01028,0,0,0.00362,0,0.00015,0,0.00024,0.00018,0,0.0004,0.10086,0.05917,0.79615,0,0.95658,0,0,21.4961166,20.3751869,3.3806562,2.9849434,74.8765411,69.4522705,0.2467057,0.0051396,0,0,30.5726089,0,0,0,0,0,0,0.0447917,0.0433731,0,0.0216866,0.4346333,0.85728,0,0,719.8725586,0.0661942,0.2966682,0.3229158,78.8123169,58.826561,108.4966202,2.4481478,0.0625819,0.0769849,0.1139646,0.1591047,0.2132562,0.2169517,0.2649196,0.3797847,0.4429933,0.3073114,0.1551297,0.0613906
616065,Canning River at Glen Eagle (616065),South West Coast,SWAN COAST-AVON RIVER,No notes,-32.2275,116.171944,-32.351736,116.338726,50,520.9,WA,n/a,1600,100,1700,Not nested,n/a,0,19530102,20141021,0.213396535684225,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.551081,3.747814,1.469108,-1.075668,0,23.439102,1.341894,jja,260.2974,7.031558,djf,0.096935,0.040057,3.20795,0.701477,0.420771,127.037037,0.526523,0,137.699003,54.868852,236.93115,90.692913,0.424702,IGNEOUS,0.68066803,UNCONSOLDTED,0.319331055,0.319331055,0.68066803,0,0,0,0,0,0.68066803,17.895834,38.8541679,62.2083321,0.885741365,299.7575989,137.1542358,216,570.0908813,326.0071411,354.0908813,7.4,53.9241943,0.3877054,3,0.4856342,0.3160844,0.0066184,0.5494,0.0928,0.2232,0.1318,0.0027,0.0001,0,0,0,0,0.99,0,0,0,0,0,0,0.00042,0,0,0,3e-05,0,0.00118,0.00017,0.00128,0.00015,5e-05,0.06125,0.83874,0.00338,0.09332,0,0.99669,0,0,97.6881332,96.9279861,0,0,0.0030295,0.0030295,2.3087504,2.3087504,0,0,53.9241943,0.3,0,0,0.01612,0,0,0.0232632,0.0095452,0.1497565,0.0796509,0.0897789,0.3110458,0,0,1213.193848,0.060031,0.3094965,0.3591242,82.7623062,63.3490105,97.4503784,3.3536489,0.0981089,0.1580452,0.1842834,0.3151802,0.3157313,0.2710524,0.3027205,0.391065,0.4606147,0.4318103,0.3064865,0.12083
803003,Fletcher River at Dromedary (803003),Tanami-Timor Sea Coast,LENNARD RIVER,No notes,-17.129722,124.988333,-17.145429,125.044846,51,65.1,WA,n/a,1600,100,1700,Not nested,n/a,0,19671111,19990813,0.0370721613932236,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.143806,5.780859,2.69654,1.324834,0,22.055934,1.493671,djf,295.614931,10.357236,jja,0.881568,0.38456,1.941344,0.004541,0.169064,275.181818,3.736501,0,128.944467,40.234694,300.074671,39.381974,0.646969,IGNEOUS,1,UNCONSOLDTED,0,0,1,0,0,0,0,0,1,7,7,86,0.400000006,100,104,162,319.4517517,222.2296448,157.4517517,7.83,15.8784866,1.0379381,3,0.5628332,0.3800989,0.0098772,0.5137,0.0845,0.168,0.1836,0.0446,0.0055,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0.01754,0,0.01839,0.83089,0.11279,0.00238,0,0,0,0.01792,0,0,0.01792,100,100,0,0,0,0,0,0,0,0,0,0,15.8784866,0,0,0,0.04,0,0,0.05,0.0632269,0,0.0316134,0.0044479,0.0044479,0,0,7430.825684,0.2923274,0.0708422,0,117.2553558,106.6348877,464.2330017,0.9220577,0.1330471,0.1976144,0.2604071,0.1260454,0.04224,0.0214006,0.0090054,0.0002882,0.0014727,0.0123668,0.0348718,0.0736823
804001,Isdell River at Dales Yard (804001),Tanami-Timor Sea Coast,ISDELL RIVER,No notes,-17.008889,125.4275,-16.827459,125.635225,51,1834.8,WA,n/a,1600,100,1700,Not nested,n/a,0,19671020,20141231,0.0439095127610209,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.23116,5.558342,2.491235,1.328187,0,23.140039,1.487981,djf,288.988806,9.651061,jja,0.522256,0.215329,2.12555,0.408823,0.333214,266.104167,2.837127,0,98.408982,22.774359,255.561988,61.673797,0.085482,SILICSED,0.453537865,UNCONSOLDTED,0.375171471,0.375171471,0.171291847,0.453537865,0,0,0,0,0.624829178,36.4000015,36.4000015,47.0666695,0.707025755,223.1043854,105.10009,301,635.3933716,415.4979248,334.3933716,3.61,107.5009689,0.6314783,5,0.4507604,0.3973272,0.0033941,0.3509,0.0308,0.1435,0.1877,0.0773,0.0758,0.0863,0.0477,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07011,0,0.01749,0.38176,0.08347,0.01442,0,0,0.00728,0.24196,0.18343,0,0.43267,17.7050724,17.7050724,0,0,0,0,82.2949142,82.2949142,0,0,0,0,107.5009689,0,0,0,0,0,0,0.35,0.1100208,0,0.0550104,0.002181,0.0044479,0,0,6908.831543,0.3129162,0.1215704,3.09e-05,112.0781479,111.8300552,335.9814758,0.9356844,0.1262934,0.1708913,0.2358174,0.1329489,0.0464572,0.0297913,0.0135802,0.0003571,0.0058098,0.0240675,0.0518939,0.0900614
809310,Ord River at Bedford Downs (809310),Tanami-Timor Sea Coast,ORD-PENTECOST RIVERS,No notes,-17.425833,127.600556,-17.421833,127.441979,52,547.8,WA,n/a,1600,100,1700,Not nested,n/a,0,19671213,20141231,0.0711043872919818,1,14166,0,n/a,n/a,0,n/a,n/a,0.239867652,42.27%,-33.28%,1.721783,5.425211,3.150925,1.277166,0,21.532573,1.525828,djf,300.390602,10.573026,jja,0.321876,0.173894,2.19648,0.004918,0.157283,297.177778,1.132635,0,133.594008,49.483051,307.822194,56.058333,0.63424,SILICSED,0.639918518,IGNEOUS,0.323780594,0.036300261,0.323780594,0.639918518,0,0,0,0,0.963699799,16.227272,23.5909081,69.4090958,0.695544859,227.0354767,102.9529343,455,923.9927979,535.4473267,468.9927979,6.32,51.2919273,0.8283502,5,0.5176886,0.2091012,0.0095779,0.4494,0.0507,0.1563,0.218,0.0871,0.0383,0.0002,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0.02104,0,0.17635,0.28142,0.15898,0.07242,0.00112,0,2e-05,0.22705,0.06162,0,0.28869,74.9089813,74.9089813,0,0,0,0,25.0910015,25.0910015,0,0,0,0,51.2919273,0,0,0,0.0695652,0,0,0.1980519,0.1053722,0,0.0526861,0.0071176,0.0071175,0,0,4550.59668,0.2578836,0.0931584,0.0001736,104.3024063,86.105751,291.3004456,0.747143,0.1060757,0.1380753,0.1783048,0.0668561,0.0319964,0.0428437,0.0157777,0.0005781,0.0046083,0.032991,0.0506754,0.072395
G8110004,East Baines River at VIC Highway (G8110004),Tanami-Timor Sea Coast,VICTORIA RIVER-WISO,No notes,-15.766944,130.033611,-16.127994,130.336775,52,2443.2,NT,n/a,1430,2330,1400,Not nested,n/a,0,19630108,20141231,0.0600969135152217,1,10492,0,n/a,n/a,0.067523125,85.96%,-59.05%,1.036847577,20.03%,-18.16%,1.970745,5.611746,2.847526,1.350304,0,22.205465,1.532903,djf,290.325246,9.931266,jja,0.339052,0.151634,2.209722,0.588148,0.270149,270.962264,1.407362,0,58.517778,13.175115,245.717358,67.067039,0.356627,CARBNATESED,0.541402054,SILICSED,0.305978889,0.152555017,6.5851e-05,0.305978889,0.541402054,0,0,0,0.847379608,43.89011,55.4670296,39.7582436,0.267317655,172.7554016,88.9865799,22,404.9055481,193.9957275,382.9055481,7.24,147.0609436,0.7066703,5,0.3807332,0.4563241,0.0026379,0.4549,0.0528,0.1227,0.185,0.1122,0.0585,0.0135,0.0004,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0.02198,0,0.0177,0.25816,0.0334,0.00484,0,5e-05,0.00658,0.20642,0.45086,0,0.66391,0,0,0.1274136,0.1274136,0,0,99.8725891,99.8725891,0,0,0,0,147.0609436,0,0,0,0.2328571,0.09,0,0.5,0.0216535,0,0.0108267,0.010109,0.010109,0,0,5494.149414,0.2616321,0.0680505,1.7e-06,115.3355713,119.3744736,412.5827332,0.9607403,0.1796211,0.1967596,0.2130059,0.0954692,0.028047,0.0026648,0.0131745,0.0003204,0.0127177,0.0312222,0.0691873,0.1098947
G8110016,Upper VIC River at Wave Hill Police Station (G8110016),Tanami-Timor Sea Coast,VICTORIA RIVER-WISO,No notes,-17.448611,130.839444,-17.812105,130.433862,52,4582.9,NT,n/a,1430,2330,1400,Not nested,n/a,0,19731221,20141231,0.0724009075136794,1,8166,0,n/a,n/a,0.006374654,178.34%,-100%,0.518383556,12.36%,-10.59%,1.354962,5.302583,3.913456,1.272862,0,19.91576,1.603461,djf,312.353142,12.429156,jja,0.291025,0.171642,2.005136,0.051824,0.119213,278.952381,0.866622,0,178.066272,72.095745,301.821937,49.300429,0.512481,IGNEOUS,0.485146103,UNCONSOLDTED,0.295490227,0.295490227,0.485146103,0.173227234,0.046136131,0,0,0,0.170180035,7,7,86,0.741249748,148.0972137,112.0554047,160,463.2000122,315.2897644,303.2000122,3.07,178.1013641,0.8011069,6,0.4357594,0.5145087,0.0017106,0.3605,0.0232,0.1345,0.2708,0.0965,0.0777,0.0337,0.0031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01259,0,0.25926,0.16765,0.34821,0.05612,0.00261,0,0.00011,0.13801,0.01543,0,0.15355,24.708374,24.708374,0,0,0,0,75.2913208,75.2913208,0,0,0,0,178.1013641,0,0,0,0.7428571,0.5142857,0,0.2013393,0.0808507,0,0.0404253,0.0532706,52.5729866,0.0036227,0.0006989,4122.820801,0.147587,0.0370928,9.85e-05,114.4617462,85.84375,279.4901428,0.6136214,0.1004388,0.1129661,0.1225098,0.0684792,0.0197487,0.013318,0.0055046,0.0002968,0.0141234,0.0338059,0.0440671,0.0733642
